design	count
abr_3_Q65N25_surfA_antirep_thread7_0039	1.0
abr_10_Pos60_surfA_antirep_thread7_0089_chimera_unassigned	1.0
abr_3_greNegDEY_surfA_antirep_thread5_0007	1.0
unassigned_chimera_FI2000161_PolyAsp_surfB_antirep_thread1_0081	1.0
RiAFP_4DT5_Scaffold_0001_CHIMERA_abr_10_Neg60_surfB_antirep_thread8_0002	0.0
abr_3_Neg60_surfA_repeat_thread8_0006	0.0
abr_3_Neg60_surfA_repeat_thread1_0002	0.0
abr_3_Neg90_surfA_antirep_thread1_0030	0.0
abr_3_Neg90_surfA_antirep_thread1_0042	0.0
abr_10_NegDEqQN_surfB_repeat_thread9_0006	0.0
abr_10_Neg90_surfB_antirep_thread3_0048	0.0
abr_10_NegDEqQN_surfA_antirep_thread3_0027	0.0
abr_10_NegDEqQN_surfA_antirep_thread8_0044	0.0
abr_10_Neg60_surfB_antirep_thread1_0060	0.0
abr_10_greNegDEY_surfA_antirep_thread8_0068	0.0
abr_10_Neg60_surfB_antirep_thread8_0002	0.0
abr_10_PolyAsp_surfB_repeat_thread2_0014	0.0
FI2000161_NegDEqQN_surfA_repeat_thread4_0002	0.0
FI2000161_Neg90_surfA_repeat_thread1_0007	0.0
abr_10_greNegDEY_surfA_antirep_thread4_0069	0.0
FI2000161_NegDEqQN_surfB_repeat_thread6_0001	0.0
FI2000161_NegDEqQN_surfA_antirep_thread4_0021	0.0
FI2000161_Neg60_surfB_repeat_thread6_0014	0.0
FI2000161_NegDEqQN_surfA_repeat_thread4_0011	0.0
FI2000161_PolyAsp_surfA_antirep_thread1_0080	0.0
FI2000161_NegDEqQN_surfB_repeat_thread7_0007	0.0
FI2000161_NegDEqQN_surfA_antirep_thread7_0042	0.0
abr_3_greNegDEY_surfB_repeat_thread6_0008	0.0
abr_10_NegDEqQN_surfB_repeat_thread9_0007	0.0
abr_3_DEAroMidGr_surfB_repeat_thread2_0006	0.0
abr_3_NegDEqQN_surfB_repeat_thread5_0006	0.0
abr_3_NegDEqQN_surfA_antirep_thread8_0043	0.0
abr_3_Neg90_surfA_repeat_thread1_0010	0.0
abr_3_greNegDEY_surfB_repeat_thread3_0013_CHIMERA_abr_3_Neg90_surfB_repeat_thread8_0006	0.0
abr_3_Neg90_surfB_repeat_thread8_0006	0.0
abr_10_DEAroMidGr_surfA_antirep_thread3_0093	0.0
abr_10_NegDEqQN_surfB_antirep_thread9_0003	0.0
abr_10_NegDEqQN_surfB_antirep_thread9_0036	0.0
abr_3_PolyAsp_surfB_antirep_thread4_0007	0.0
abr_10_lsNeGreDiv_surfA_antirep_thread3_0003	0.0
abr_3_NegDEqQN_surfB_repeat_thread6_0009	0.0
abr_10_Neg60_surfB_repeat_thread2_0009	0.0
abr_3_NegDEqQN_surfB_antirep_thread8_0036	0.0
abr_10_Neg60_surfB_repeat_thread9_0010	0.0
abr_3_NegDEqQN_surfB_antirep_thread7_0074	0.0
abr_3_Neg90_surfB_antirep_thread1_0020	0.0
abr_3_Neg90_surfB_antirep_thread1_0074	0.0
abr_3_Neg60_surfA_antirep_thread9_0013	0.0
abr_3_Neg60_surfA_antirep_thread7_0038	0.0
abr_10_Neg60_surfA_antirep_thread2_0053	0.0
abr_10_Neg60_surfA_antirep_thread3_0026	0.0
abr_3_Neg60_surfB_antirep_thread1_0007_CHIMERA_abr_3_NegDEqQN_surfB_antirep_thread8_0036	0.0
abr_10_Q65N25_surfB_repeat_thread3_0004_CHIMERA_abr_10_lsNeGreDiv_surfB_antirep_thread7_0020	0.0
FI2000161_Neg60_surfB_repeat_thread4_0003	0.0
abr_10_DEAroMidGr_surfB_antirep_thread1_0015	0.0
FI2000161_PolyAsp_surfB_antirep_thread1_0081	0.0
abr_10_NegGre45_surfB_antirep_thread2_0011	0.0
abr_10_NegGre45_surfA_antirep_thread6_0084	0.0
abr_10_Scaffold_0001_CHIMERA_abr_10_DEAroMidGr_surfB_repeat_thread7_0009	0.0
abr_10_greNegDEY_surfA_repeat_thread7_0006	0.0
abr_10_DEAroMidGr_surfB_repeat_thread7_0009	0.0
abr_10_PolyAsp_surfB_repeat_thread2_0014_CHIMERA_abr_10_DEAroMidGr_surfB_repeat_thread3_0004	0.0
abr_10_DEAroMidGr_surfB_repeat_thread3_0004	0.0
abr_10_greNegDEY_surfB_repeat_thread9_0007	0.0
abr_10_Q65N25_surfB_repeat_thread3_0004_CHIMERA_abr_10_greNegDEY_surfB_repeat_thread4_0010	0.0
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_greNegDEY_surfA_repeat_thread7_0006	0.0
abr_10_greNegDEY_surfB_repeat_thread4_0010	0.0
abr_10_NegGre45_surfB_antirep_thread1_0012	0.0
abr_3_greNegDEY_surfB_antirep_thread2_0073_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread2_0014	0.0
abr_10_DEAroMidGr_surfB_antirep_thread1_0007	0.0
abr_3_DEAroMidGr_surfB_antirep_thread8_0019	0.0
abr_3_greNegDEY_surfB_antirep_thread7_0020	0.0
abr_3_DEAroMidGr_surfB_repeat_thread6_0004	0.0
abr_3_greNegDEY_surfB_antirep_thread2_0073	0.0
abr_3_lsNeGreDiv_surfA_antirep_thread3_0011	0.0
abr_3_greNegDEY_surfB_repeat_thread6_0008_CHIMERA_abr_3_DEAroMidGr_surfB_repeat_thread6_0004	0.0
abr_3_posGreDiv_surfB_antirep_thread3_0069_CHIMERA_abr_3_DEAroMidGr_surfB_antirep_thread7_0036	0.0
abr_3_DEAroMidGr_surfB_antirep_thread7_0036	0.0
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_DEAroMidGr_surfB_antirep_thread1_0015	0.0
abr_10_Neg60_surfB_antirep_thread1_0060_CHIMERA_abr_10_lsNeGreDiv_surfB_antirep_thread5_0028	0.0
abr_3_Thr60_surfB_antirep_thread7_0009_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread2_0014	0.0
FI2000161_NegDEqQN_surfB_antirep_thread3_0022	0.0
abr_10_lsNeGreDiv_surfB_antirep_thread5_0028	0.0
FI2000161_NegDEqQN_surfB_antirep_thread7_0086	0.0
FI2000161_Neg60_surfA_repeat_thread6_0005	0.0
FI2000161_Neg60_surfB_antirep_thread9_0071	0.0
FI2000161_Neg60_surfB_antirep_thread7_0025	0.0
FI2000161_Neg60_surfA_repeat_thread7_0004	0.0
FI2000161_Neg60_surfA_antirep_thread6_0047	0.0
FI2000161_Neg60_surfA_antirep_thread8_0004	0.0
abr_3_Q65N25_surfB_repeat_thread3_0001_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	0.0
abr_3_H40E20D20_surfA_repeat_thread2_0003_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	0.0
abr_3_greNegDEY_surfB_repeat_thread3_0013	0.0
abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	0.0
abr_10_greNegDEY_surfB_antirep_thread6_0017	0.0
abr_3_greNegDEY_surfB_repeat_thread6_0008_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread4_0076	0.0
abr_3_lsNeGreDiv_surfB_antirep_thread4_0076	0.0
abr_3_lsNeGreDiv_surfA_repeat_thread9_0002	0.0
abr_3_lsNeGreDiv_surfA_repeat_thread6_0003	0.0
abr_3_lsNeGreDiv_surfA_antirep_thread9_0042	0.0
abr_3_lsNeGreDiv_surfA_antirep_thread3_0011_CHIMERA_abr_3_greNegDEY_surfA_antirep_thread5_0007	0.0
abr_3_Neg60_surfB_repeat_thread9_0004	0.0
abr_3_greNegDEY_surfA_antirep_thread3_0022	0.0
abr_3_H40E20D20_surfB_repeat_thread4_0012_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread1_0010	0.0
abr_10_greNegDEY_surfB_antirep_thread5_0041	0.0
FI2000161_Neg90_surfB_antirep_thread5_0032	0.0
FI2000161_His20Cys20_surfA_repeat_thread7_0012	0.0
abr_3_Thr60_surfB_repeat_thread2_0003_CHIMERA_abr_3_Neg60_surfB_repeat_thread9_0004	0.0
abr_10_Val10_Al50_surfB_antirep_thread1_0053	0.0
abr_10_H40E20D20_surfB_repeat_thread3_0018	0.0
abr_3_Val10_Al50_surfA_repeat_thread8_0005	0.0
abr_10_Val10_Al50_surfB_antirep_thread5_0009_CHIMERA_abr_10_H40E20D20_surfB_repeat_thread9_0003	0.0
abr_10_H40E20D20_surfB_repeat_thread9_0003	0.0
abr_3_His20Cys20_surfA_repeat_thread7_0004	0.0
abr_3_PosMidGrDv_surfB_antirep_thread4_0019_CHIMERA_abr_3_His20Cys20_surfB_repeat_thread6_0018	0.0
abr_3_His20Cys20_surfB_repeat_thread7_0004	0.0
abr_3_NegDEqQN_surfB_antirep_thread7_0074_CHIMERA_abr_3_H40E20D20_surfA_antirep_thread8_0057	0.0
abr_3_H40E20D20_surfA_antirep_thread8_0057	0.0
abr_3_H40LIM40_surfA_repeat_thread9_0010	0.0
abr_10_Val10_Al50_surfB_antirep_thread5_0009	0.0
abr_3_PosGre45_surfB_repeat_thread2_0011_CHIMERA_abr_3_H40LIM40_surfA_antirep_thread7_0022	0.0
abr_10_Val10_Al50_surfA_repeat_thread2_0009	0.0
abr_3_H40LIM40_surfA_antirep_thread7_0022	0.0
abr_3_H40LIM40_surfA_antirep_thread2_0042	0.0
abr_10_His20Cys20_surfA_antirep_thread4_0039	0.0
abr_3_H40E20D20_surfB_antirep_thread2_0003	0.0
abr_3_posGreDiv_surfB_antirep_thread5_0080_CHIMERA_abr_3_H40E20D20_surfB_antirep_thread1_0026	0.0
abr_3_H40E20D20_surfB_antirep_thread1_0026	0.0
abr_3_H40E20D20_surfA_antirep_thread9_0026	0.0
abr_10_H40E20D20_surfA_repeat_thread9_0010	0.0
abr_3_His20Cys20_surfB_antirep_thread3_0031	0.0
abr_3_greNegDEY_surfB_repeat_thread6_0008_CHIMERA_abr_3_His20Cys20_surfB_antirep_thread3_0013	0.0
abr_10_H40LIM40_surfA_antirep_thread4_0024	0.0
abr_3_Val10_Al50_surfA_repeat_thread2_0002	0.0
abr_3_His20Cys20_surfA_repeat_thread3_0015	0.0
abr_10_H40LIM40_surfA_antirep_thread4_0001	0.0
abr_10_NegGre45_surfA_antirep_thread6_0084_CHIMERA_abr_10_Scaffold_0001	0.0
abr_10_His20Cys20_surfB_antirep_thread2_0038	0.0
abr_10_H40LIM40_surfA_repeat_thread5_0011	0.0
abr_10_Val10_Al50_surfA_antirep_thread1_0053	0.0
abr_10_Pos60_surfA_repeat_thread7_0017_CHIMERA_abr_10_His20Cys20_surfB_antirep_thread4_0029	0.0
abr_10_His20Cys20_surfB_antirep_thread4_0029	0.0
QVQIQVQAQAQG_seq91_0003_Scaffold_0001_CHIMERA_abr_10_H40E20D20_surfA_antirep_thread8_0086	0.0
abr_10_H40E20D20_surfA_antirep_thread8_0086	0.0
abr_10_H40E20D20_surfA_antirep_thread6_0003_CHIMERA_abr_10_H40E20D20_surfA_antirep_thread6_0003	0.0
abr_3_Val10_Al50_surfA_antirep_thread4_0026	0.0
abr_3_Val10_Al50_surfB_antirep_thread3_0012	0.0
abr_3_Neg60_surfB_repeat_thread3_0001_CHIMERA_abr_3_Val10_Al50_surfB_antirep_thread9_0067	0.0
abr_10_Val10_Al50_surfB_repeat_thread4_0007_CHIMERA_abr_10_Scaffold_0001	0.0
abr_3_His20Cys20_surfA_antirep_thread2_0006	0.0
abr_10_H40LIM40_surfA_repeat_thread8_0008	0.0
abr_3_H40LIM40_surfB_antirep_thread2_0026	0.0
abr_3_H40LIM40_surfB_antirep_thread7_0040	0.0
abr_10_Val10_Al50_surfA_antirep_thread7_0077	0.0
abr_10_His20Cys20_surfB_antirep_thread2_0038_CHIMERA_abr_10_His20Cys20_surfB_repeat_thread2_0008	0.0
abr_10_His20Cys20_surfB_repeat_thread2_0008	0.0
abr_10_His20Cys20_surfB_repeat_thread4_0007	0.0
abr_3_Val10_Al50_surfB_repeat_thread9_0005_CHIMERA_abr_3_H40LIM40_surfB_repeat_thread3_0018	0.0
abr_3_H40LIM40_surfB_repeat_thread3_0018	0.0
abr_3_NegGre45_surfB_antirep_thread3_0052_CHIMERA_abr_3_H40LIM40_surfB_repeat_thread4_0005	0.0
abr_10_H40LIM40_surfB_repeat_thread6_0015	0.0
abr_10_NegGre45_surfA_antirep_thread6_0084_CHIMERA_abr_10_H40LIM40_surfA_antirep_thread4_0001	0.0
abr_3_lsNeGreDiv_surfA_antirep_thread3_0011_CHIMERA_abr_3_H40E20D20_surfA_repeat_thread2_0003	0.0
abr_3_NegGre45_surfB_repeat_thread1_0004_CHIMERA_abr_3_Neg60_surfB_repeat_thread3_0001	0.0
FI2000161_His20Cys20_surfA_repeat_thread6_0019	0.0
FI2000161_H40LIM40_surfB_repeat_thread5_0006	0.0
FI2000161_H40LIM40_surfA_antirep_thread9_0049	0.0
FI2000161_His20Cys20_surfA_antirep_thread1_0007	0.0
FI2000161_Val10_Al50_surfA_antirep_thread9_0031	0.0
FI2000161_H40E20D20_surfA_repeat_thread2_0001	0.0
FI2000161_Val10_Al50_surfB_antirep_thread3_0017	0.0
FI2000161_His20Cys20_surfB_repeat_thread6_0002	0.0
FI2000161_His20Cys20_surfB_repeat_thread6_0012	0.0
FI2000161_H40LIM40_surfA_repeat_thread2_0005	0.0
FI2000161_H40LIM40_surfA_repeat_thread7_0005	0.0
abr_3_greNegDEY_surfA_repeat_thread3_0015	0.0
FI2000161_H40LIM40_surfB_antirep_thread9_0037	0.0
FI2000161_Val10_Al50_surfA_antirep_thread3_0047	0.0
FI2000161_H40E20D20_surfA_antirep_thread3_0074	0.0
FI2000161_H40LIM40_surfB_antirep_thread3_0054	0.0
FI2000161_Val10_Al50_surfA_repeat_thread8_0004	0.0
FI2000161_Val10_Al50_surfA_repeat_thread1_0018	0.0
FI2000161_H40E20D20_surfA_antirep_thread8_0016	0.0
abr_3_NegDEqQN_surfB_antirep_thread8_0036_CHIMERA_abr_3_PolyAsp_surfB_repeat_thread1_0005	0.0
abr_3_PolyAsp_surfB_repeat_thread1_0005	0.0
abr_3_Neg60_surfB_antirep_thread4_0018	0.0
abr_3_Neg60_surfB_antirep_thread1_0007	0.0
abr_3_PolyAsp_surfB_repeat_thread5_0002	0.0
abr_10_Neg90_surfA_repeat_thread2_0002	0.0
FI2000161_H40LIM40_surfB_repeat_thread2_0009	0.0
FI2000161_H40E20D20_surfB_antirep_thread5_0028	0.0
abr_3_H40E20D20_surfA_repeat_thread2_0003	0.0
abr_10_H40E20D20_surfB_antirep_thread9_0055	0.0
abr_3_Val10_Al50_surfB_repeat_thread9_0005	0.0
abr_3_H40LIM40_surfB_antirep_thread2_0026_CHIMERA_abr_3_Val10_Al50_surfB_repeat_thread2_0011	0.0
abr_3_Val10_Al50_surfB_repeat_thread2_0011	0.0
abr_10_Val10_Al50_surfB_repeat_thread9_0009	0.0
abr_10_PosMidGr_surfB_repeat_thread2_0001_CHIMERA_abr_10_Val10_Al50_surfB_repeat_thread4_0007	0.0
abr_10_Val10_Al50_surfB_repeat_thread4_0007	0.0
abr_3_H40E20D20_surfB_repeat_thread4_0012	0.0
abr_3_Thr60_surfB_repeat_thread2_0003_CHIMERA_abr_3_H40E20D20_surfB_repeat_thread2_0018	0.0
abr_3_H40E20D20_surfB_repeat_thread2_0018	0.0
QVQVQIQSSGAS_seq51_0005_Scaffold_0001_CHIMERA_abr_10_H40E20D20_surfB_antirep_thread4_0076	0.0
abr_10_H40E20D20_surfB_antirep_thread4_0076	0.0
abr_10_His20Cys20_surfB_antirep_thread2_0038_CHIMERA_abr_10_H40LIM40_surfB_repeat_thread1_0011	0.0
FI2000161_H40E20D20_surfA_repeat_thread9_0002	0.0
abr_10_H40LIM40_surfB_repeat_thread1_0011	0.0
abr_10_H40LIM40_surfB_antirep_thread6_0078	0.0
FI2000161_DEAroMidGr_surfB_repeat_thread5_0016_CHIMERA_FI2000161_His20Cys20_surfB_antirep_thread5_0055	0.0
FI2000161_His20Cys20_surfB_antirep_thread5_0055	0.0
FI2000161_H40E20D20_surfB_repeat_thread5_0010	0.0
FI2000161_Val10_Al50_surfB_repeat_thread6_0019	0.0
FI2000161_Val10_Al50_surfB_repeat_thread4_0012	0.0
FI2000161_His20Cys20_surfB_antirep_thread3_0023	0.0
FI2000161_Val10_Al50_surfB_antirep_thread3_0088	0.0
FI2000161_His20Cys20_surfA_antirep_thread7_0053	0.0
FI2000161_H40LIM40_surfA_antirep_thread8_0003	0.0
abr_3_greNegDEY_surfA_repeat_thread5_0014	0.0
FI2000161_Thr60_surfA_antirep_thread5_0022	0.0
abr_3_NegGre45_surfB_antirep_thread2_0037	0.0
FI2000161_PosMidGr_surfB_antirep_thread2_0051	0.0
FI2000161_PosGre45_surfB_repeat_thread3_0001	0.0
FI2000161_PosGre45_surfB_repeat_thread1_0016	0.0
FI2000161_PosMidGr_surfB_antirep_thread2_0052	0.0
FI2000161_PosGre45_surfB_antirep_thread9_0076	0.0
FI2000161_PosGre45_surfB_antirep_thread5_0067	0.0
FI2000161_PosGre45_surfA_repeat_thread5_0006	0.0
FI2000161_PosGre45_surfA_repeat_thread3_0008	0.0
FI2000161_PosGre45_surfA_antirep_thread4_0038	0.0
FI2000161_PosGre45_surfA_antirep_thread3_0029	0.0
FI2000161_PosMidGr_surfA_antirep_thread1_0034	0.0
FI2000161_PosMidGr_surfA_repeat_thread1_0014	0.0
FI2000161_PosMidGr_surfB_repeat_thread6_0002	0.0
FI2000161_NegDEqQN_surfB_antirep_thread7_0086_CHIMERA_FI2000161_PosMidGr_surfB_repeat_thread9_0004	0.0
FI2000161_PosMidGr_surfB_repeat_thread9_0004	0.0
FI2000161_PosMidGr_surfA_antirep_thread5_0080	0.0
abr_10_PosMidGr_surfA_antirep_thread1_0089_CHIMERA_abr_10_Q65N25_surfA_repeat_thread4_0010	0.0
abr_10_Q65N25_surfA_repeat_thread4_0010	0.0
abr_3_Thr60_surfA_antirep_thread4_0028	0.0
abr_3_Thr60_surfA_antirep_thread3_0054	0.0
abr_3_Q65N25_surfB_antirep_thread1_0007	0.0
abr_3_PolyAsp_surfB_antirep_thread4_0007_CHIMERA_abr_3_Q65N25_surfB_antirep_thread5_0063	0.0
abr_3_PosMidGr_surfB_repeat_thread6_0017_CHIMERA_abr_3_Q65N25_surfB_antirep_thread5_0063	0.0
abr_3_Q65N25_surfB_antirep_thread5_0063	0.0
abr_3_Q65N25_surfB_repeat_thread3_0001	0.0
abr_3_Q65N25_surfB_repeat_thread7_0016	0.0
abr_10_S35T35_surfB_antirep_thread3_0005	0.0
abr_10_S35T35_surfB_antirep_thread5_0083	0.0
FI2000161_PosMidGr_surfA_repeat_thread4_0005	0.0
abr_3_PosMidGr_surfA_antirep_thread2_0051	0.0
QAQLQVQGSSV_seq98_0002_Scaffold_0001_CHIMERA_abr_3_greNegDEY_surfB_antirep_thread2_0073	0.0
abr_10_PosMidGrDv_surfB_repeat_thread2_0012	0.0
abr_3_PosMidGr_surfA_repeat_thread8_0003	0.0
abr_3_PosMidGrDv_surfA_repeat_thread4_0016	0.0
abr_3_PosMidGrDv_surfA_repeat_thread8_0011	0.0
abr_3_PosGre45_surfB_antirep_thread5_0050	0.0
abr_3_PosGre45_surfB_antirep_thread5_0061	0.0
abr_10_posGreDiv_surfA_antirep_thread3_0020	0.0
abr_3_Q65N25_surfB_antirep_thread5_0063_CHIMERA_abr_3_PosMidGr_surfB_repeat_thread6_0017	0.0
abr_3_PosMidGrDv_surfB_repeat_thread4_0010	0.0
abr_3_PosMidGrDv_surfB_repeat_thread4_0013	0.0
abr_3_PosMidGr_surfB_antirep_thread7_0049	0.0
abr_3_His20Cys20_surfB_antirep_thread3_0031_CHIMERA_abr_3_PosMidGr_surfB_antirep_thread6_0002	0.0
abr_3_PosMidGr_surfB_antirep_thread6_0002	0.0
abr_3_PosGre45_surfB_repeat_thread2_0011	0.0
abr_3_PosGre45_surfA_antirep_thread6_0058	0.0
abr_3_PosGre45_surfA_antirep_thread5_0012	0.0
abr_10_PosMidGrDv_surfA_antirep_thread4_0078	0.0
abr_10_posGreDiv_surfB_antirep_thread1_0010	0.0
abr_10_posGreDiv_surfB_antirep_thread5_0053	0.0
abr_3_PosMidGrDv_surfA_antirep_thread2_0046	0.0
abr_3_PosMidGrDv_surfA_antirep_thread6_0032	0.0
abr_10_lsNeGreDiv_surfB_antirep_thread5_0028_CHIMERA_abr_10_posGreDiv_surfA_repeat_thread2_0014	0.0
abr_10_posGreDiv_surfA_repeat_thread5_0014	0.0
abr_3_PosMidGr_surfB_repeat_thread9_0005	0.0
abr_3_PosMidGr_surfA_antirep_thread4_0054	0.0
abr_10_PosMidGrDv_surfB_repeat_thread7_0010	0.0
abr_3_PosGre45_surfA_repeat_thread1_0005	0.0
abr_3_PosGre45_surfA_repeat_thread4_0007	0.0
abr_10_S35T35_surfA_antirep_thread5_0003	0.0
abr_10_S35T35_surfA_antirep_thread7_0095	0.0
abr_3_DEAroMidGr_surfB_antirep_thread8_0019_CHIMERA_abr_3_Thr60_surfB_repeat_thread2_0003	0.0
abr_3_S35T35_surfA_repeat_thread9_0004	0.0
abr_3_Q65N25_surfA_repeat_thread6_0007	0.0
abr_10_H40LIM40_surfB_antirep_thread6_0078_CHIMERA_abr_10_Q65N25_surfB_antirep_thread3_0072	0.0
abr_10_Q65N25_surfB_antirep_thread3_0072	0.0
abr_3_Thr60_surfB_antirep_thread7_0009	0.0
abr_3_NegGre45_surfB_antirep_thread3_0052_CHIMERA_abr_3_Thr60_surfB_antirep_thread5_0079	0.0
abr_10_Q65N25_surfA_antirep_thread8_0053	0.0
abr_10_Q65N25_surfA_antirep_thread6_0049	0.0
FI2000161_S35T35_surfA_repeat_thread7_0008	0.0
FI2000161_S35T35_surfB_antirep_thread7_0065	0.0
FI2000161_Thr90_surfB_repeat_thread1_0007	0.0
FI2000161_Thr60_surfA_repeat_thread2_0018	0.0
FI2000161_S35T35_surfB_antirep_thread1_0044	0.0
FI2000161_S35T35_surfB_repeat_thread4_0005	0.0
FI2000161_Q65N25_surfA_repeat_thread2_0001	0.0
FI2000161_Q65N25_surfA_repeat_thread7_0014	0.0
FI2000161_Q65N25_surfB_repeat_thread2_0005	0.0
FI2000161_Q65N25_surfB_repeat_thread4_0014	0.0
FI2000161_Q65N25_surfB_antirep_thread8_0035	0.0
FI2000161_Thr60_surfB_repeat_thread9_0012	0.0
FI2000161_S35T35_surfA_antirep_thread4_0068	0.0
FI2000161_S35T35_surfA_antirep_thread5_0012	0.0
FI2000161_Q65N25_surfA_antirep_thread3_0021	0.0
FI2000161_Q65N25_surfA_antirep_thread3_0069	0.0
FI2000161_NegDEqQN_surfB_repeat_thread6_0001_CHIMERA_FI2000161_Q65N25_surfB_antirep_thread3_0044	0.0
FI2000161_Q65N25_surfB_antirep_thread3_0044	0.0
FI2000161_S35T35_surfB_repeat_thread7_0009	0.0
FI2000161_Thr60_surfA_antirep_thread4_0068	0.0
abr_3_S35T35_surfB_antirep_thread8_0034	0.0
abr_3_Thr60_surfA_repeat_thread9_0004	0.0
abr_10_Thr60_surfB_antirep_thread8_0012	0.0
abr_10_Q65N25_surfB_repeat_thread1_0004	0.0
abr_3_Thr60_surfB_repeat_thread4_0008	0.0
abr_10_Thr60_surfA_repeat_thread7_0015	0.0
abr_10_Thr60_surfB_repeat_thread2_0013	0.0
abr_10_Thr60_surfB_repeat_thread6_0018	0.0
abr_3_S35T35_surfA_antirep_thread8_0005	0.0
abr_3_Pos90_surfA_repeat_thread1_0002_CHIMERA_abr_3_S35T35_surfA_antirep_thread1_0003	0.0
abr_10_Thr90_surfB_antirep_thread7_0063	0.0
abr_3_S35T35_surfB_repeat_thread4_0013	0.0
abr_3_Thr60_surfB_antirep_thread5_0079_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	0.0
abr_3_H40E20D20_surfB_repeat_thread4_0012_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	0.0
abr_3_NegDEqQN_surfB_antirep_thread8_0036_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	0.0
abr_10_Q65N25_surfB_repeat_thread3_0004	0.0
abr_10_Thr90_surfB_repeat_thread2_0007	0.0
abr_10_Thr60_surfB_antirep_thread3_0065	0.0
abr_3_Q65N25_surfA_antirep_thread7_0036	0.0
abr_10_Thr60_surfA_antirep_thread6_0003	0.0
abr_10_posGreDiv_surfA_antirep_thread3_0040_CHIMERA_abr_10_Thr60_surfA_antirep_thread5_0093	0.0
abr_10_Pos60_surfB_antirep_thread2_0055_CHIMERA_abr_10_Thr60_surfA_antirep_thread5_0093	0.0
abr_10_Thr60_surfA_antirep_thread5_0093	0.0
abr_10_S35T35_surfB_repeat_thread3_0015	0.0
abr_10_Val10_Al50_surfB_antirep_thread5_0009_CHIMERA_abr_10_S35T35_surfB_repeat_thread5_0002	0.0
abr_10_S35T35_surfB_repeat_thread5_0002	0.0
